user_loc,fr_loc,scaled_sci
PT,FI,6029
PT,GR,5706
PT,DK,9970
PT,ET,345
PT,DJ,681
PT,NI,1022
PT,GN,9738
PT,CA,10476
PT,FR,47926
PT,AR,2826
PT,PT,10221008
PT,JE,540817
PT,HK,1775
PT,CV,2122847
PT,BI,1766
PT,NL,21596
PT,GD,1302
PT,MA,2126
PT,JM,1373
PT,BJ,5468
PT,GU,919
PT,IM,22689
PT,LT,5415
PT,MU,2412
PT,MR,1553
PT,HR,4567
PT,CL,2765
PT,BD,2310
PT,JP,1379
PT,KM,462
PT,BZ,857
PT,BG,7577
PT,KW,2103
PT,EG,581
PT,MK,3360
PT,LA,198
PT,NP,16946
PT,IS,35844
PT,GH,1560
PT,ME,3719
PT,HT,953
PT,EC,1848
PT,MQ,4048
PT,GA,4531
PT,BN,1247
PT,BY,2705
PT,PA,2926
PT,MY,795
PT,MD,27709
PT,LC,1767
PT,CH,264146
PT,CD,1194
PT,NE,991
PT,MV,2717
PT,PG,409
PT,LB,1573
PT,OM,2604
PT,AL,1837
PT,GP,31277
PT,CG,2875
PT,IT,10043
PT,LR,2212
PT,MZ,42552
PT,ID,665
PT,PL,3560
PT,MT,24999
PT,ML,1591
PT,NG,835
PT,CR,2535
PT,CO,2090
PT,KH,212
PT,GE,2432
PT,GW,1038730
PT,AU,5430
PT,GB,30796
PT,NA,6703
PT,GM,16731
PT,CF,3629
PT,BE,33857
PT,NZ,3468
PT,DE,14953
PT,KY,7471
PT,CY,11412
PT,IE,22381
PT,BF,1054
PT,PK,1313
PT,CI,1920
PT,AZ,704
PT,BS,1284
PT,CZ,4530
PT,LU,843534
PT,AO,123355
PT,PR,1810
PT,CW,10966
PT,AT,10402
PT,DO,2411
PT,GY,943
PT,BH,4326
PT,LV,5947
PT,HN,811
MZ,FJ,2800
MZ,BA,410
MZ,BS,2839
MZ,MA,2800
MZ,CM,26725
MZ,ES,1073
MZ,GF,5868
MZ,GT,1111
MZ,JO,1074
MZ,LS,40520
MZ,LK,1860
MZ,FI,644
MZ,GR,677
MZ,HR,359
MZ,KE,46014
MZ,MW,151804
MZ,EE,250
MZ,BT,739
MZ,GN,76435
MZ,HK,282
MZ,AG,3622
MZ,KR,236
MZ,IN,886
MZ,BO,1171
MZ,MY,567
MZ,BW,49919
MZ,BB,1843
MZ,MG,75307
MZ,GD,4644
MZ,LB,3139
MZ,LY,1962
MZ,MO,2329
MZ,AW,919
MZ,GU,606
MZ,IM,617
MZ,MQ,1380
MZ,CY,1639
MZ,DK,829
MZ,KZ,498
MZ,MN,343
MZ,HU,345
MZ,BR,8689
MZ,BJ,41413
MZ,BI,135857
MZ,AM,303
MZ,GA,34652
MZ,DZ,2655
MZ,MX,921
MZ,MR,14172
MZ,JM,7028
MZ,FR,1142
MZ,ME,520
MZ,ET,3917
MZ,KW,1998
MZ,AE,3040
MZ,AL,737
MZ,CA,745
MZ,DJ,7416
MZ,BN,620
MZ,DE,1166
MZ,MM,252
MZ,LC,4447
MZ,GQ,31876
MZ,GP,2263
MZ,EC,1265
MZ,LT,439
MZ,CL,868
MZ,BY,712
MZ,GH,26021
MZ,CH,2003
MZ,CG,46995
MZ,BZ,2178
MZ,CD,45164
MZ,JE,2860
MZ,MK,1207
MZ,KM,22253
MZ,EG,1478
MZ,MD,357
MZ,LA,377
MZ,AR,934
MZ,ID,674
MZ,MU,4296
MZ,HT,15340
MZ,GB,1408
MZ,AU,699
MZ,KI,3729
MZ,MV,1884
MZ,KY,2251
MZ,GE,554
MZ,MT,1448
MZ,CR,1229
MZ,BF,29762
MZ,KG,458
MZ,GM,20173
MZ,IS,1582
MZ,KH,539
MZ,BG,507
MZ,BD,2779
MZ,IT,1089
MZ,LR,60956
MZ,GW,222393
MZ,CF,19623
MZ,CO,1600
MZ,ML,32681
MZ,BE,1292
MZ,JP,305
MZ,IE,797
MZ,MZ,22286766
MZ,CV,60893
MZ,LU,4589
MZ,CI,37766
MZ,CZ,268
MZ,AZ,1152
MZ,AO,787985
MZ,AT,560
MZ,CW,1376
MZ,DO,5202
MZ,GY,5059
MZ,BH,2409
MZ,LV,370
MZ,HN,2029
KH,FJ,901
KH,CM,511
KH,GT,292
KH,JM,391
KH,BD,2076
KH,BR,405
KH,FI,635
KH,GR,217
KH,IN,696
KH,BO,309
KH,ES,189
KH,GN,539
KH,GD,390
KH,AG,270
KH,JO,382
KH,EE,308
KH,HU,219
KH,BT,1982
KH,AE,1607
KH,GF,1291
KH,BA,152
KH,AW,385
KH,CY,764
KH,BW,363
KH,HK,1813
KH,DK,493
KH,GA,373
KH,FR,2028
KH,BB,230
KH,BJ,1258
KH,BI,481
KH,HR,170
KH,DZ,596
KH,AL,292
KH,BE,688
KH,ET,364
KH,AM,142
KH,KH,6496953
KH,AR,157
KH,EG,451
KH,JP,8378
KH,CV,234
KH,DE,437
KH,KE,509
KH,CL,134
KH,BN,3064
KH,EC,309
KH,BY,298
KH,GH,1668
KH,CG,519
KH,GP,251
KH,CD,498
KH,BZ,488
KH,IS,269
KH,CO,294
KH,DJ,616
KH,HT,449
KH,GE,211
KH,IT,237
KH,IE,403
KH,CF,11360
KH,CA,1584
KH,CH,1510
KH,JE,825
KH,KG,274
KH,BG,198
KH,CR,272
KH,BF,543
KH,GQ,481
KH,AU,6621
KH,GB,451
KH,GW,404
KH,AZ,332
KH,GM,1067
KH,GU,817
KH,IM,594
KH,ID,2006
KH,BS,396
KH,CZ,195
KH,CI,569
KH,AO,518
KH,AT,629
KH,CW,193
KH,DO,870
KH,GY,512
KH,BH,1516
KH,HN,346
GF,GF,171610334
GF,FI,769
GF,FJ,7970
GF,ES,5402
GF,BO,2673
GF,CY,1524
GF,AG,269811
GF,BA,509
GF,BW,5069
GF,BB,160443
GF,AE,1917
GF,GE,481
GF,BR,41131
GF,BT,213
GF,FR,290465
GF,CM,14411
GF,AM,275
GF,BI,10652
GF,DK,965
GF,GA,24791
GF,DZ,2143
GF,AW,134477
GF,ET,1619
GF,AR,1828
GF,GD,298303
GF,CV,30368
GF,BJ,38145
GF,CR,2508
GF,AL,593
GF,EC,2219
GF,CL,45781
GF,CG,39139
GF,BZ,89363
GF,BE,21240
GF,EG,870
GF,BG,1014
GF,AU,1075
GF,GB,2085
GF,BD,546
GF,CD,14535
GF,CH,8955
GF,BY,579
GF,EE,468
GF,BS,213017
GF,CO,4423
GF,CA,9793
GF,BN,391
GF,DJ,10009
GF,CF,42699
GF,BF,11786
GF,DE,1731
GF,AZ,337
GF,CI,16988
GF,CZ,665
GF,AO,9966
GF,CW,208857
GF,AT,1339
GF,DO,350344
GF,BH,1138
VN,VC,331
VN,NG,485
VN,MZ,313
VN,KG,237
VN,AR,286
VN,KE,218
VN,IT,223
VN,LR,601
VN,US,1328
VN,KW,550
VN,GQ,191
VN,GP,153
VN,PR,174
VN,GB,638
VN,TG,318
VN,ST,325
VN,JP,20931
VN,QA,776
VN,GE,115
VN,CA,1917
VN,OM,551
VN,AM,86
VN,IS,1767
VN,BT,842
VN,NI,251
VN,NP,503
VN,GN,275
VN,AO,810
VN,IE,634
VN,RE,161
VN,JO,155
VN,KI,724
VN,BD,454
VN,FR,643
VN,SV,200
VN,AW,174
VN,DZ,295
VN,CF,262
VN,CI,215
VN,MK,206
VN,TZ,228
VN,SB,412
VN,SI,140
VN,BB,157
VN,MW,125
VN,RO,537
VN,AE,1281
VN,AU,4012
VN,PF,230
VN,SR,1031
VN,GM,580
VN,EG,265
VN,TN,274
VN,CH,829
VN,CG,221
VN,CZ,3343
VN,BF,216
VN,PT,258
VN,MR,212
VN,PY,361
VN,TT,331
VN,CW,199
VN,CL,179
VN,FI,1305
VN,GR,188
VN,MG,224
VN,MD,86
VN,GF,256
VN,SZ,106
VN,GU,612
VN,IM,293
VN,AT,377
VN,BZ,176
VN,MA,319
VN,ET,129
VN,MY,3204
VN,TO,226
VN,PE,250
VN,RW,219
VN,UY,162
VN,MV,878
VN,LT,178
VN,EC,279
VN,DE,1772
VN,EE,169
VN,HR,148
VN,HU,669
VN,CM,254
VN,DK,629
VN,LA,21874
VN,SN,323
VN,GH,401
VN,GA,186
VN,CV,4271
VN,HT,259
VN,LY,160
VN,CO,190
VN,BY,518
VN,MQ,141
VN,CD,198
VN,NE,159
VN,BW,114
VN,SK,1319
VN,BJ,247
VN,UZ,275
VN,LU,593
VN,SA,710
VN,GT,143
VN,MN,379
VN,GD,341
VN,CR,194
VN,ME,159
VN,ID,364
VN,NC,1371
VN,MM,2820
RS,HK,894
RS,GU,530
RS,IM,2239
RS,KY,11073
RS,BI,1397
RS,MA,1462
RS,MX,523
RS,HR,345221
RS,ME,2469811
RS,PE,576
RS,PT,3891
RS,HU,61846
RS,GT,287
RS,NO,23545
RS,BN,618
RS,CA,6070
RS,DK,11633
RS,CR,985
RS,NG,818
RS,KZ,1528
RS,ET,386
RS,GA,1080
RS,LA,175
RS,HT,532
RS,PY,648
RS,FR,8928
RS,CO,550
RS,EG,910
RS,KE,927
RS,PA,698
RS,GF,1050
RS,NP,195
RS,GN,671
RS,CV,1616
RS,DZ,1043
RS,RO,12180
RS,AE,8343
RS,CL,913
RS,BJ,3527
RS,AW,1944
RS,LT,3983
RS,AG,2940
RS,KW,2185
RS,BD,384
RS,GP,1016
RS,CG,852
RS,BE,10294
RS,MK,466709
RS,QA,5513
RS,BG,31620
RS,GD,3158
RS,AL,29665
RS,EC,519
RS,MR,336
RS,MQ,1142
RS,RE,788
RS,AR,1094
RS,IS,33232
RS,MY,468
RS,LC,3718
RS,NA,1057
RS,BY,8426
RS,IT,12916
RS,LR,1235
RS,KR,509
RS,CH,111800
RS,GH,1493
RS,CD,559
RS,NE,502
RS,PL,2910
RS,GW,1304
RS,GB,4600
RS,PG,236
RS,GQ,4315
RS,AZ,1677
RS,KI,354
RS,MZ,515
RS,MV,1976
RS,GE,2687
RS,AU,7523
RS,OM,1362
RS,ID,387
RS,NC,709
RS,MD,3634
RS,JP,631
RS,KM,259
RS,NL,10983
RS,CF,6962
RS,GM,3290
RS,BS,1175
RS,IE,8838
RS,PK,1173
RS,KH,212
RS,MT,250637
RS,DE,56056
RS,NZ,3438
RS,CY,19874
RS,BF,543
RS,DJ,439
RS,CI,931
RS,CZ,15757
RS,LU,60907
RS,AO,832
RS,PR,993
RS,CW,1492
RS,AT,252750
RS,DO,1830
RS,GY,588
RS,BH,2823
RS,LV,4880
RS,HN,428
MN,KR,67457
MN,ES,689
MN,BT,4431
MN,LB,312
MN,CM,340
MN,KG,10751
MN,GF,1055
MN,MN,23383832
MN,FJ,1218
MN,HR,521
MN,MG,311
MN,GU,14992
MN,IM,148
MN,JO,328
MN,IN,261
MN,BO,263
MN,AE,893
MN,HU,8078
MN,CY,1582
MN,FI,522
MN,GR,436
MN,BW,262
MN,BB,317
MN,MA,865
MN,LK,554
MN,GN,301
MN,GT,151
MN,AW,430
MN,MM,376
MN,BA,425
MN,BZ,567
MN,HK,1239
MN,BI,313
MN,DK,429
MN,LY,308
MN,FR,2049
MN,ML,439
MN,DZ,715
MN,BR,143
MN,BJ,5536
MN,BN,782
MN,DJ,368
MN,HT,245
MN,KW,539
MN,LA,1982
MN,CA,1217
MN,ME,1333
MN,BG,1155
MN,EG,330
MN,AL,1327
MN,CV,228
MN,CG,402
MN,LT,681
MN,LS,157
MN,GP,198
MN,LC,227
MN,KZ,77892
MN,BE,2374
MN,EC,261
MN,CL,208
MN,GD,1556
MN,ET,291
MN,GH,733
MN,CH,7783
MN,AM,725
MN,BY,2287
MN,MK,1086
MN,AG,436
MN,KE,324
MN,GA,291
MN,CD,281
MN,JE,723
MN,GB,1040
MN,BD,793
MN,EE,668
MN,AZ,1370
MN,GW,343
MN,CF,394
MN,KY,669
MN,AR,230
MN,GM,838
MN,CO,223
MN,BS,262
MN,AU,8898
MN,DE,3123
MN,KI,449
MN,IT,671
MN,LR,582
MN,MD,895
MN,CR,258
MN,ID,263
MN,GE,864
MN,JP,14610
MN,GQ,742
MN,KH,446
MN,IE,7814
MN,KM,285
MN,JM,312
MN,IS,725
MN,LU,2147
MN,BF,461
MN,CI,461
MN,CZ,20829
MN,AO,379
MN,GY,304
MN,BH,778
MN,CW,309
MN,DO,440
MN,LV,1069
MN,AT,7912
MN,HN,205
AO,AG,5586
AO,AE,2668
AO,AM,356
AO,AL,994
AO,AO,19006419
CW,CF,1087
CW,AE,3334
CW,AL,767
CW,AU,3084
CW,CD,1565
CW,BI,1035
CW,BR,1739
CW,BJ,4683
CW,BW,1476
CW,BO,1709
CW,BA,809
CW,CM,1817
CW,BT,219
CW,BF,857
CW,AG,291153
CW,CA,7562
CW,CG,2566
CW,BY,1027
CW,AW,20211410
CW,AM,396
CW,AR,3904
CW,CL,16113
CW,CH,8360
CW,CI,1479
CW,BB,98411
CW,CV,13005
CW,BN,1305
CW,BE,27745
CW,AO,2439
CW,BG,1429
CW,AZ,338
CW,BZ,22331
CW,CR,19625
CW,BD,348
CW,BS,79466
CW,CO,56734
CW,CW,317873714
CW,AT,3823
CW,BH,1964
PY,BJ,4275
PY,CR,13983
PY,EC,18236
PY,PA,15067
PY,DK,538
PY,BY,560
PY,AL,1102
PY,ME,1219
PY,MQ,564
PY,MY,400
PY,CH,6739
PY,NA,747
PY,GB,720
PY,AU,655
PY,GP,696
PY,LC,1246
PY,MK,821
PY,KE,1103
PY,MD,251
PY,GH,2012
PY,KM,750
PY,NO,823
PY,GW,2768
PY,PG,749
PY,LU,1580
PY,LT,329
PY,LB,5128
PY,CD,1110
PY,NE,1093
PY,GM,4166
PY,NG,1156
PY,KR,738
PY,MV,1184
PY,KZ,209
PY,CF,1464
PY,BZ,9352
PY,KH,340
PY,CY,1527
PY,MO,406
PY,MZ,2261
PY,HR,573
PY,DJ,857
PY,PL,286
PY,NZ,675
PY,BE,1717
PY,JP,1408
PY,MT,1164
PY,ML,1382
PY,BG,667
PY,JM,2066
PY,KI,815
PY,KY,2270
PY,BF,1252
PY,CI,1813
PY,CZ,361
PY,IE,1341
PY,AZ,537
PY,AO,4313
PY,PR,5174
PY,CW,3486
PY,AT,1278
PY,DO,15792
PY,GY,3535
PY,BH,1560
PY,LV,306
PY,HN,24092
RO,IN,266
RO,BO,490
RO,FI,6523
RO,GR,18267
RO,LK,3331
RO,GT,441
RO,BA,3874
RO,CM,1803
RO,BS,1308
RO,PH,916
RO,FJ,679
RO,BR,591
RO,EE,3190
RO,HU,85829
RO,MN,624
RO,MU,1567
RO,QA,3579
RO,JE,69049
RO,MW,374
RO,AG,972
RO,JO,1907
RO,BT,370
RO,GU,517
RO,IM,19597
RO,LS,301
RO,BB,1124
RO,MG,1832
RO,HK,658
RO,ES,50921
RO,GF,2375
RO,MA,2226
RO,BD,495
RO,MO,1163
RO,AW,1303
RO,NI,677
RO,MM,105
RO,PE,527
RO,OM,1165
RO,KI,277
RO,BI,976
RO,MQ,1837
RO,MY,470
RO,FR,16693
RO,PF,773
RO,GD,1095
RO,ID,832
RO,BW,471
RO,AM,1231
RO,PT,10122
RO,GQ,1731
RO,MX,519
RO,GN,1311
RO,LY,592
RO,MR,553
RO,DZ,1386
RO,PL,2885
RO,RO,5704470
RO,AE,4213
AE,AE,1310732
RO,IS,22425
RO,ET,530
RO,BJ,7373
RO,ME,7148
RO,DJ,566
RO,AR,763
RO,PY,927
RO,GM,5049
RO,NP,1913
RO,LA,223
RO,NG,1198
RO,HT,706
RO,JP,586
RO,BG,10232
RO,KW,1577
RO,EG,910
RO,NL,25871
RO,GA,1391
RO,JM,1223
RO,LT,3513
RO,BY,2733
RO,CG,1499
RO,RE,947
RO,CH,30091
RO,CV,878
RO,PA,675
RO,CL,540
RO,EC,626
RO,DK,31599
RO,CD,686
RO,NE,901
RO,GP,1979
RO,KM,520
RO,MK,8356
RO,MD,175114
RO,CA,3921
RO,PG,328
RO,LC,1337
RO,BZ,699
RO,AL,7872
RO,KE,951
RO,CF,1731
RO,GW,978
RO,MV,1338
RO,KR,477
RO,AU,1765
RO,GB,71073
RO,CY,70945
RO,MZ,742
RO,NO,15026
RO,KY,5120
RO,GH,1712
RO,KG,614
RO,HR,4901
RO,LB,3286
RO,BF,772
RO,IT,68572
RO,LR,1612
RO,CR,915
RO,BE,52284
RO,KZ,821
RO,NA,898
RO,ML,877
RO,LU,38755
RO,NC,559
RO,IE,58855
RO,BN,651
RO,PK,980
RO,CO,601
RO,KH,221
RO,NZ,1563
RO,DE,77041
RO,GE,1864
RO,CI,1638
RO,CZ,10069
RO,MT,26974
RO,AZ,1229
RO,AO,1098
RO,PR,612
RO,CW,1081
RO,AT,105992
RO,DO,1557
RO,GY,715
RO,BH,2067
RO,LV,3561
RO,HN,664
FJ,BA,380
FJ,FJ,123204953
FJ,FI,599
FJ,BO,278
FJ,BT,1257
FJ,AG,10579
FJ,AE,5010
FJ,BB,8431
FJ,BR,461
FJ,ES,503
FJ,CM,1291
FJ,DK,1132
FJ,CY,7340
FJ,AM,187
FJ,EE,551
FJ,AW,6733
FJ,BI,1395
FJ,BW,1964
FJ,BJ,21958
FJ,CR,622
FJ,AL,410
FJ,CO,405
FJ,AR,309
FJ,ET,756
FJ,BF,954
FJ,DE,910
FJ,CG,1465
FJ,DZ,506
FJ,EG,674
FJ,CL,303
FJ,BY,434
FJ,EC,380
FJ,CD,1311
FJ,CV,880
FJ,BZ,14029
FJ,AU,139795
FJ,BS,8226
FJ,CA,12188
FJ,BD,3059
FJ,BG,313
FJ,CH,2650
FJ,CF,1733
FJ,AZ,231
FJ,BE,792
FJ,DJ,983
FJ,BN,2110
FJ,CI,1149
FJ,CZ,257
FJ,AO,1988
FJ,CW,7042
FJ,AT,879
FJ,DO,1196
FJ,BH,3399
CG,BA,671
CG,BS,7048
CG,AG,7082
CG,BO,801
CG,AE,5454
CG,BR,1789
CG,BB,3564
CG,BD,1330
CG,AW,1490
CG,BW,29519
CG,BT,445
CG,BJ,333544
CG,AM,885
CG,BG,847
CG,BI,73104
CG,CG,65551331
CG,CA,6834
CG,AL,973
CG,AR,758
CG,AU,583
CG,CD,1180094
CG,BY,3319
CG,BZ,2405
CG,BN,711
CG,CF,1763416
CG,BF,199678
CG,BE,14050
CG,AZ,1244
CG,AO,170816
CG,AT,1600
CG,BH,2218
ET,BR,317
ET,EE,221
ET,BO,281
ET,ES,415
ET,CY,3018
ET,AE,127226
ET,DK,2714
ET,BT,518
ET,AW,451
ET,BA,277
ET,BD,1461
ET,BI,6533
ET,CM,2369
ET,BW,3946
ET,BJ,4400
ET,AM,232
ET,ET,8013049
ET,DZ,1400
ET,AL,497
ET,BB,1026
ET,BZ,851
ET,CR,383
ET,AR,233
ET,EG,4355
ET,CL,189
ET,EC,328
ET,CD,2668
ET,CH,12369
ET,CG,3060
ET,BY,610
ET,CV,986
ET,DE,6710
ET,BS,922
ET,BN,787
ET,CA,7664
ET,BE,2769
ET,DJ,562855
ET,CF,3825
ET,AU,3594
ET,CO,329
ET,BG,295
ET,BF,2304
ET,AG,1544
ET,AZ,790
ET,CI,2646
ET,CZ,313
ET,AO,3576
ET,AT,2282
ET,CW,601
ET,DO,850
ET,BH,99709
AT,AR,1451
AT,AM,6901
AT,AG,3936
AT,AL,22361
AT,AO,786
AT,AE,4959
AT,AT,9135950
IT,IN,500
LR,IN,1911
IT,BO,1861
LR,BO,952
IT,BA,11884
LR,BA,942
LR,LK,2968
IT,FI,5100
LR,FI,1851
IT,GR,15641
LR,GR,1762
IT,BR,2469
LR,BR,2242
IT,FJ,583
LR,FJ,4367
IT,EE,5384
LR,EE,758
LR,LB,26453
IT,BZ,935
LR,BZ,9222
IT,BT,482
LR,BT,1180
IT,CM,4435
LR,CM,62744
LR,KG,1048
LR,JO,2588
IT,BB,1961
LR,BB,19092
LR,JM,67084
LR,JE,1474
IT,BW,765
LR,BW,719391
IT,ES,17626
LR,ES,3058
IT,AM,1693
LR,AM,721
IT,HK,2315
LR,HK,1166
IT,GU,3243
LR,GU,1415
IT,IM,7048
LR,IM,846
LR,KY,13497
IT,BI,1734
LR,BI,71751
IT,HR,11109
LR,HR,898
IT,HU,5458
LR,HU,602
IT,GT,743
LR,GT,1044
IT,BN,1529
LR,BN,1984
IT,CA,4385
LR,CA,7441
IT,DK,7532
LR,DK,1320
IT,CR,2803
LR,CR,2121
LR,KZ,1185
IT,ET,1450
LR,ET,7649
IT,GA,5101
LR,GA,70031
LR,LA,735
IT,HT,981
LR,HT,59181
IT,FR,11280
LR,FR,5607
IT,CO,2014
LR,CO,1826
IT,EG,3215
LR,EG,4358
LR,KE,77305
IT,GF,2771
LR,GF,22342
IT,GN,15788
LR,GN,1569069
IT,CV,34915
LR,CV,20906
IT,DZ,1251
LR,DZ,11539
IT,AE,6781
LR,AE,15134
IT,CL,2317
LR,CL,1668
IT,BJ,4228
LR,BJ,79623
IT,AW,4098
LR,AW,3481
IT,AG,5273
LR,AG,27000
LR,KW,10645
IT,BD,4410
LR,BD,3365
IT,GP,3394
LR,GP,9190
IT,CG,3882
LR,CG,76247
IT,BE,16513
LR,BE,8251
IT,BG,12360
LR,BG,836
IT,GD,1790
LR,GD,36025
IT,AL,103637
LR,AL,1654
IT,EC,4978
LR,EC,1369
IT,AR,4459
LR,AR,992
IT,IS,9220
LR,IS,1648
LR,LC,24489
IT,BY,6193
LR,BY,2151
IT,IT,1977645
LR,IT,5322
LR,LR,107661501
LR,KR,5831
IT,CH,71976
LR,CH,3613
IT,GH,8064
LR,GH,205602
IT,CD,1314
LR,CD,64469
IT,GW,12134
LR,GW,232848
IT,GB,14424
LR,GB,4412
IT,GQ,7215
LR,GQ,89796
DO,CH,17186
DO,DK,639
DO,CR,20022
DO,BR,5744
DO,CO,20277
DO,BE,3310
DO,BZ,18298
DO,BN,491
DO,CL,30457
DO,BS,62228
DO,BG,894
DO,BD,882
DO,DJ,1670
DO,DO,9072763
DO,BH,1499
LC,BA,1956
LC,GT,948
LC,LB,1329
LC,CM,4917
LC,FI,857
LC,GR,1624
LC,KR,1063
LC,BD,592
LC,FJ,7920
LC,GF,447591
LC,ES,1851
LC,BZ,465746
LC,BR,917
LC,HU,853
LC,GU,4002
LC,IM,10177
LC,HR,2395
LC,BT,3097
LC,BW,10833
LC,AE,3585
LC,GE,486
LC,BB,4710455
LC,JO,765
LC,AW,114714
LC,GN,3256
LC,HK,944
LC,ID,710
LC,DK,1311
LC,IN,785
LC,BO,564
LC,AM,280
LC,IT,1635
LC,GQ,10268
LC,FR,8790
LC,GD,6285234
LC,KH,252
LC,KW,2449
LC,HT,65438
LC,BJ,6491
LC,AR,662
LC,CV,4270
LC,CR,3116
LC,JP,550
LC,EE,1225
LC,BS,604672
LC,GA,5526
LC,AG,7107462
LC,KE,7533
LC,BI,1823
LC,CL,2057
LC,GP,547165
LC,EC,1138
LC,CH,7024
LC,BY,1292
LC,LC,619939056
LC,DZ,771
LC,CG,6339
LC,KI,5250
LC,KM,5495
LC,CD,3549
LC,EG,585
LC,BF,2513
LC,LA,167
LC,GB,54993
LC,DE,2485
LC,AU,2844
LC,GM,19638
LC,AL,1291
LC,ET,1405
LC,GW,5261
LC,JE,34027
LC,KG,296
LC,GH,11849
LC,CF,2490
LC,CA,97715
LC,CO,1350
LC,AZ,315
LC,KZ,259
LC,CY,3266
LC,KY,868428
LC,DJ,1974
LC,BN,790
LC,BG,1068
LC,JM,831107
LC,IE,5210
LC,IS,1882
LC,BE,1879
LC,CI,3715
LC,CZ,466
LC,AO,4979
LC,CW,195861
LC,AT,3032
LC,DO,15850
LC,GY,1463327
LC,BH,2583
LC,HN,3945
ME,IN,256
ME,BO,639
ME,FJ,437
ME,GF,707
ME,FI,4967
ME,GR,19274
ME,BD,440
ME,BR,650
ME,EE,8417
ME,GU,503
ME,IM,3431
ME,ES,4332
ME,JO,1061
ME,BS,2365
ME,GD,2551
ME,BA,1240669
ME,CM,1127
ME,HU,11493
ME,GT,373
ME,JE,51062
ME,AG,1757
ME,BB,4885
ME,LK,728
ME,MA,1678
ME,HK,938
ME,BW,1346
ME,AE,7120
ME,FR,7724
ME,BT,383
ME,KG,1897
ME,CY,29782
ME,LS,333
ME,LB,2205
ME,BJ,5432
ME,BI,956
ME,AW,6948
ME,LY,2753
ME,GN,976
ME,GA,1008
ME,IS,19759
ME,ME,140705418
ME,DK,24449
ME,KW,1783
ME,LA,510
ME,IT,13835
ME,LR,2473
ME,DZ,1112
ME,AL,269060
ME,KR,516
ME,AM,3394
ME,ET,408
ME,CG,1221
ME,LT,4655
ME,ID,492
ME,CL,1018
ME,BE,13954
ME,BY,23363
ME,CD,515
ME,GP,854
ME,GH,1658
ME,EC,741
ME,CV,792
ME,DE,51940
ME,CH,68108
ME,BZ,891
ME,LC,8193
ME,EG,929
ME,BN,731
ME,HT,779
ME,CA,5411
ME,AR,1431
ME,CR,984
ME,GB,4629
ME,AU,7094
ME,CF,2238
ME,KY,10001
ME,IE,6082
ME,AZ,8812
ME,CO,673
ME,KM,188
ME,JP,694
ME,HR,332474
ME,KI,566
ME,KE,1128
ME,MD,7202
ME,GM,4895
ME,DJ,566
ME,GE,4937
ME,BF,823
ME,BG,18910
ME,GQ,3916
ME,KZ,3602
ME,JM,2413
ME,GW,777
ME,KH,241
ME,LU,483173
ME,CI,1128
ME,CZ,10853
ME,AO,851
ME,CW,2292
ME,AT,76647
ME,DO,2205
ME,GY,934
ME,BH,1735
ME,LV,9474
ME,HN,644
GH,FI,3750
GH,BS,9076
GH,FJ,2788
GH,BO,868
GH,BR,1890
GH,BT,1277
GH,ES,3853
GH,GF,6307
GH,CY,8068
GH,BA,1091
GH,CM,22937
GH,AW,2644
GH,DK,2908
GH,FR,2080
GH,BI,29512
GH,GD,16667
GH,BW,40666
GH,BB,16011
GH,AM,807
GH,AE,32010
GH,BZ,4305
GH,ET,7821
GH,AL,1743
GH,DZ,3057
GH,CA,5462
GH,BJ,65754
GH,DJ,7082
GH,CO,1368
GH,DE,7584
GH,EG,2846
GH,CG,36736
GH,GA,50437
GH,EC,1130
GH,GH,8932488
GH,BY,1852
GH,CH,2873
GH,CL,770
GH,CD,24091
GH,CV,6753
GH,GB,13916
GH,EE,1835
GH,AU,2484
GH,AR,929
GH,CF,40747
GH,BD,2868
GH,BN,1244
GH,CR,1576
GH,AG,16021
GH,BE,6900
GH,AZ,2581
GH,GE,1143
GH,BF,74996
GH,BG,995
GH,CI,59361
GH,CZ,1266
GH,AO,16896
GH,CW,3349
GH,AT,2711
GH,DO,5161
GH,BH,16588
JP,AG,836
JP,FJ,3087
JP,BA,267
JP,BR,1866
JP,ES,1308
JP,IN,309
JP,BO,1154
JP,CM,783
JP,AW,961
JP,JO,356
JP,IT,1717
JP,ID,2420
JP,GU,22945
JP,IM,1269
JP,BT,4503
JP,BW,471
JP,HR,693
JP,FI,1968
JP,GR,804
JP,GM,824
JP,BS,857
JP,JE,1218
JP,ET,268
JP,CR,670
JP,IS,2220
JP,DK,1533
JP,AE,4023
JP,HT,185
JP,HK,11392
JP,GN,911
JP,GA,296
JP,FR,1643
JP,AR,480
JP,GD,594
JP,JP,676752
JP,EG,238
JP,DE,1846
JP,CV,337
JP,BZ,470
JP,CL,574
JP,BD,1075
JP,CG,354
JP,BJ,323
JP,GP,405
JP,GH,952
JP,EC,235
JP,EE,1297
JP,AL,271
JP,BY,883
JP,CH,3604
JP,GB,1960
JP,AU,5687
JP,CD,304
JP,GW,222
JP,GE,431
JP,AZ,327
JP,CA,3064
JP,BN,4163
JP,CO,314
JP,HU,919
JP,JM,2348
JP,GT,188
JP,BF,422
JP,CF,326
JP,GF,496
JP,DJ,614
JP,CY,2324
JP,BI,237
JP,DZ,156
JP,BG,640
JP,IE,1827
JP,AM,286
JP,BB,870
JP,BE,1432
JP,GQ,450
JP,CI,256
