id,ctry,cit,reg,name,url,stat,date,prfs,lat,lon,prts,traf,avg,trgh,ipv6_avg,pch,updt,tc_rank,tw_rank,pc_rank,pr_rank,pw_rank,tr_rank,prts_url,q9,iata,regct
2238,Latvia,Riga,Europe,"PITER-IX Riga",https://www.piter-ix.ru/,Active,,,56.97000,24.05000,104,0,0,0,0.000000,No,0000-00-00,2,439,1,47,90,170,,No,,383
1721,"United States",Miami,"North America","Coresite - Any 2",https://www.coresite.com/solutions/interconnection/peering-exchanges/any2-internet-peering-exchange,Active,20130000,0,25.83000,-80.29000,3,0,0,0,0.000000,No,0000-00-00,52,439,91,105,631,63,https://www.coresite.com/solutions/interconnection/peering-exchanges/any2-internet-peering-exchange/any2-peering-participants,No,,253
2204,Indonesia,Jakarta,Asia-Pacific,"Cyber 2 Internet Exchange",http://www.cyber2dc.com,Active,,,-6.17444,106.82944,3,0,0,0,0.000000,No,0000-00-00,7,439,14,133,631,84,,No,,249
2189,"United States","Las Vegas","North America",Vegas-IX,http://www.vegas-ix.net/,Active,20161000,,35.99463,-115.11897,3,0,0,0,0.000000,No,0000-00-00,52,439,91,105,631,63,http://www.vegas-ix.net/participants.html,No,,253
2188,"United States",Sacramento,"North America",Sacramento-IX,http://www.sacramento-ix.net/,Active,20170700,,38.58543,-121.49255,3,0,0,0,0.000000,No,0000-00-00,52,439,91,105,631,63,http://www.sacramento-ix.net/participants.html,No,,253
2187,"United States",Richmond,"North America",Richmond-IX,http://www.richmond-ix.net,Active,20170700,,37.54070,-77.43600,3,0,0,0,0.000000,No,0000-00-00,52,439,91,105,631,63,http://www.richmond-ix.net/participants.html,No,,253
1970,Argentina,"Rio Gallegos","Latin America","CABASE IXP RIO GALLEGOS",https://www.cabase.org.ar/ixp-rio-gallegos/,Active,20161115,0,-51.62643,-69.34179,3,0,0,0,0.000000,No,0000-00-00,12,439,27,97,631,74,https://www.cabase.org.ar/ixp-rio-gallegos/,No,,137
2186,"United States",Houston,"North America",Houston-IX,http://www.houston-ix.net/,Active,20170700,,29.75000,-95.35000,3,0,0,0,0.000000,No,0000-00-00,52,439,91,105,631,63,http://www.houston-ix.net/participants.html,No,,253
1987,Russia,Moscow,Europe,W-IX,https://www.w-ix.ru/,Active,20081225,0,55.75000,37.60000,177,0,0,0,0.000000,No,2017-09-27,23,439,6,29,49,170,https://www.w-ix.ru/members/,No,,383
2135,"United States",Orlando,"North America","Central Florida IX",http://www.cf-ix.org/,Active,20190000,0,28.54151,-81.37414,5,0,0,0,0.000000,No,0000-00-00,52,439,80,92,571,63,,No,,253
2007,"United States","Las Vegas","North America","Megaport Las Vegas",https://www.megaport.com,Active,0,0,35.99463,-115.11897,3,0,0,0,0.000000,No,0000-00-00,52,439,91,105,631,63,https://www.megaport.com/services/ix-connected-networks/,No,,253
1876,"United States",Duluth,"North America","Twin Ports Internet Exchange",HTTP://www.tp-ix.net/,Active,20121101,0,46.78670,-92.10050,2,0,0,0,0.000000,No,0000-00-00,52,439,103,117,664,63,,No,,253
2130,India,Kolkata,Asia-Pacific,"DE-CIX Kolkata",https://www.de-cix.in/locations/de-cix-kolkata,Active,20190000,0,22.57000,88.40000,2,0,0,0,0.000000,No,0000-00-00,16,439,23,139,664,84,,No,,249
2068,Nigeria,Lagos,Africa,"West African Internet Exchange",https://www.wafix.net,Active,20181000,0,6.55000,3.35000,2,0,0,0,0.000000,No,0000-00-00,4,439,4,53,664,52,https://www.wafix.net/who-is-peering/,No,,81
1805,Tunisia,Enfidha,Africa,"Enfidha Internet Exchange",,Active,20130000,99,36.13440,10.37935,2,0,0,0,0.000000,Yes,0000-00-00,2,439,2,53,664,52,,Yes,NBE,81
2282,Indonesia,Jakarta,Asia-Pacific,"Batam Internet Exchange - Jakarta",https://batamix.net/,Active,20200101,,-6.17444,106.82944,2,0,0,0,0.000000,No,0000-00-00,7,439,15,139,664,84,https://bgp.he.net/exchange/BatamIX,No,,249
1555,"United States",Chicago,"North America","Greater Chicago International Internet Exchange",https://consoleconnect.com/,Active,20121200,0,41.85000,-87.65000,2,0,0,0,0.000000,No,0000-00-00,52,439,103,117,664,63,,No,,253
2131,Spain,Barcelona,Europe,"Equinix Barcelona",https://ix.equinix.com/home/barcelona/,Active,20190000,0,41.28000,2.07000,3,0,0,0,0.000000,No,0000-00-00,6,439,7,249,631,170,,No,,383
2183,"United States",Charlotte,"North America",Charlotte-IX,http://www.charlotte-ix.net,Active,20181000,,35.19428,-80.82665,3,0,0,0,0.000000,No,0000-00-00,52,439,91,105,631,63,http://www.charlotte-ix.net/participants.html,No,,253
2270,"United States",Paducah,"North America","Paducah Internet Exchange",https://paducahix.net,Active,,,,,3,0,0,0,0.000000,No,0000-00-00,52,439,91,105,631,63,https://paducahix.net/participants/,No,,253
1917,Morocco,Casablanca,Africa,"Casablanca Internet Exchange",http://www.casix.ma/index-en.html,Active,20191000,0,33.57245,-7.65744,3,0,0,0,0.000000,No,0000-00-00,1,439,1,51,631,52,,No,,81
2184,"United States",Honolulu,"North America",Aloha-IX,http://www.aloha-ix.net,Active,20161000,,21.30000,-157.83000,3,0,0,0,0.000000,No,0000-00-00,52,439,91,105,631,63,http://www.aloha-ix.net/participants.html,No,,253
2159,Bangladesh,Noakhali,Asia-Pacific,"Noakhali Internet Exchange",http://www.nixbd.net,Active,20190000,,22.82518,91.08219,3,0,0,0,0.000000,No,0000-00-00,2,439,3,133,631,84,http://www.nixbd.net/members/,No,,249
2232,Guatemala,"Guatemala City","Latin America",IXP-GT,http://www.ixp.gt,Active,20191121,,,,5,0,0,0,0.000000,No,0000-00-00,1,439,1,86,571,74,http://www.ixp.gt,No,,137
2163,Ukraine,Mariupol,Europe,"Meshroom IXP",http://ix.meshroom.net/,Active,,,47.12269,37.51175,7,0,0,0,0.000000,No,0000-00-00,9,439,9,217,517,170,http://ix.meshroom.net/#members,No,,383
1658,France,Paris,Europe,"FR-IX 75",https://www.fr-ix.fr/,Active,20100505,0,48.80000,2.33000,18,0,0,0,0.000000,No,0000-00-00,9,439,8,151,335,170,,No,,383
1926,China,Beijing,Asia-Pacific,"CNIX China Internet Exchange",HTTP://www.cnix.com.cn/,Active,20150300,0,39.93000,116.28000,17,0,0,0,0.000000,No,0000-00-00,6,439,6,73,340,84,,No,,249
1969,Argentina,Salta,"Latin America","CABASE IXP SALTA",https://www.cabase.org.ar/ixp-salta/,Active,20160626,0,-24.79607,-65.50067,10,0,0,0,0.000000,No,0000-00-00,12,439,13,60,431,74,https://www.cabase.org.ar/ixp-salta/,No,,137
1907,"United States",Montgomery,"North America","Montgomery Internet Exchange",HTTP://www.mix-al.net/,Active,20160100,122397,32.34401,-86.38612,17,0,0,0,0.000000,Yes,0000-00-00,52,439,53,59,340,63,http://www.mgmix.net/members.html,Yes,MGM,253
1979,Austria,Innsbruck,Europe,Tirol-IX,http://www.citynet.at/de/Ueber-Uns/Tirol-IX,Active,0,0,47.26286,11.40090,17,0,0,0,0.000000,No,0000-00-00,4,439,3,154,340,170,http://www.citynet.at/Ueber-Uns/Tirol-IX/Teilnehmer,No,,383
1874,"United States","St. George","North America","Southern Utah Peering Regional Network",www.suprnet.net,Active,20060500,724,37.09650,-113.56840,18,0,0,0,0.000000,Yes,0000-00-00,52,439,51,57,335,63,www.suprnet.net,Yes,SGU,253
2272,Netherlands,Amsterdam,Europe,"Hamro Internet Exchange - Amsterdam",,Active,,,52.30000,4.77000,16,0,0,0,0.000000,No,0000-00-00,8,439,11,157,349,170,https://ix.hamro.net,No,,383
2128,India,Chennai,Asia-Pacific,"DE-CIX Chennai",https://www.de-cix.in/locations/de-cix-chennai,Active,20190000,0,13.07000,80.20000,16,0,0,0,0.000000,No,0000-00-00,16,439,10,75,349,84,,No,,249
1526,Cambodia,"Phnom Penh",Asia-Pacific,"HTN-Cambodia Internet Exchange",http://www.htnetworks.com.kh/indexs.php?page=htnix,Active,20130000,0,11.55000,104.85000,16,0,0,0,0.000000,No,0000-00-00,2,439,2,75,349,84,,No,,249
2104,Belgium,Brussels,Europe,"Belgium Internet Exchange",https://belgiumix.net/,Active,20190000,0,50.90000,4.53000,10,0,0,0,0.000000,No,0000-00-00,2,439,2,187,431,170,https://belgiumix.net/current_members/,No,,383
2213,Russia,"Nizhny Novgorod",Europe,"Nizhny Novgorod Internet Exchange",http://ix-nnov.ru/,Active,,,,,15,0,0,0,0.000000,No,0000-00-00,23,439,28,162,359,170,,No,,383
2279,"United Kingdom",London,Europe,"Securebit Internet Exchange - United Kingdom",https://www.securebit.ch/internet/exchange#sites,Active,,,51.48000,-0.45000,15,0,0,0,0.000000,No,0000-00-00,8,439,10,162,359,170,https://www.securebit.ch/internet/exchange#member,No,,383
2003,India,Mumbai,Asia-Pacific,"Bharat IX - Mumbai",https://www.bharatix.net,Active,20171002,0,19.00000,72.80000,10,0,0,0,0.000000,No,0000-00-00,16,439,13,92,431,84,https://www.bharatix.net/who-is-peering/,No,,249
2010,India,Chennai,Asia-Pacific,"Extreme IX Chennai",https://extreme-ix.org/,Active,20160623,0,13.07000,80.20000,19,0,0,0,0.000000,No,2020-12-15,16,439,9,72,333,84,,No,,249
2013,Ireland,Dublin,Europe,"Equinix Dublin",https://ix.equinix.com/home/dublin/,Active,20180222,0,53.33000,-6.25000,10,0,0,0,0.000000,No,0000-00-00,3,439,3,187,431,170,,No,,383
2042,Switzerland,Lausanne,Europe,RomandIX,http://www.romandix.ch/,Active,20180000,357,46.52839,6.51241,9,0,0,0,0.000000,Yes,0000-00-00,4,439,6,200,466,170,,Yes,QLS,383
2073,Pakistan,Islamabad,Asia-Pacific,"Pakistan Internet Exchange Point",http://www.pkix.pk/index.html,Active,20170127,0,33.66911,72.91477,9,0,0,0,0.000000,No,0000-00-00,1,439,1,99,466,84,http://www.pkix.pk/stakeholders.html,No,,249
1667,Germany,Düsseldorf,Europe,"OpenCarrier e.G. Member IX Düsseldorf",https://www.opencarrier.eu/,Active,20070500,0,51.28000,6.76000,23,0,0,0,0.000000,No,0000-00-00,16,439,19,138,294,170,https://www.opencarrier.eu/2-mitglieder.html,No,,383
1670,Germany,Frankfurt,Europe,"OpenCarrier e.G. Member IX Frankfurt",https://www.opencarrier.eu/,Active,20070500,0,50.12000,8.68000,23,0,0,0,0.000000,No,0000-00-00,16,439,19,138,294,170,https://www.opencarrier.eu/2-mitglieder.html,No,,383
1792,France,Cayenne,Europe,Guyanix,https://www.renater.fr/guyanix,Active,20131001,0,4.92240,-52.31350,9,0,0,0,0.000000,No,0000-00-00,9,439,14,200,466,170,https://www.renater.fr/les-membres-connectes-1885?lang=fr,No,,383
2160,Romania,Bucharest,Europe,"Romania Commercial Internet Exchange",https://roix.net,Active,20200000,,44.50000,26.13000,10,0,0,0,0.000000,No,0000-00-00,5,439,4,187,431,170,https://roix.net/locations/bucuresti.html,No,,383
1790,France,Saint-Denis,Europe,"Réunion Internet Exchange",https://www.renater.fr/reunix?lang=en,Active,20060200,0,-20.89070,55.45510,10,0,0,0,0.000000,No,0000-00-00,9,439,12,187,431,170,"https://www.renater.fr/connected-members,579",No,,383
2027,Latvia,Riga,Europe,"MSK-IX Riga",https://www.msk-ix.ru/en/ix/rix,Active,20180000,0,56.97000,24.05000,21,0,0,0,0.000000,No,0000-00-00,2,439,3,143,306,170,https://www.msk-ix.ru/en/members/,No,,383
1815,France,Nantes,Europe,"Ouest IX",http://www.ouestix.fr/,Active,20140402,0,47.21840,-1.55360,10,0,0,0,0.000000,No,0000-00-00,9,439,12,187,431,170,http://www.ouestix.fr/membres/,No,,383
1892,Bulgaria,Sofia,Europe,T-CIX,http://www.t-cix.net/index.php?lang=bg,Active,20150518,118124,42.65000,23.38000,20,0,0,0,0.000000,Yes,0000-00-00,6,439,5,147,322,170,http://www.t-cix.net/index.php?page=members&lang=eng,Yes,SOF,383
2216,Japan,Osaka,Asia-Pacific,"Equinix Osaka",https://www.equinix.co.jp/,Active,,,34.53000,135.50000,20,0,0,0,0.000000,No,0000-00-00,8,439,10,67,322,84,,No,,249
1723,"United States",Reston,"North America","Coresite - Any 2 NorthEast",http://www.coresite.com/solutions/interconnection/Peering-Exchanges/ANY2,Active,20130000,0,38.95669,-77.34210,23,0,0,0,0.000000,No,0000-00-00,52,439,44,50,294,63,http://www.coresite.com/solutions/interconnection/Peering-Exchanges/ANY2/ANY2-Peering-Participants,No,,253
2168,Netherlands,Amsterdam,Europe,"Neutral Internet Exchange 2",https://www.nl-ix.net,Active,,,52.30000,4.77000,10,0,0,0,0.000000,No,0000-00-00,8,439,12,187,431,170,,No,,383
2175,Malaysia," Kuala Lumpur",Asia-Pacific,"Thai-IX Malaysia by CS Loxinfo",https://www.cslthai-ix.net,Active,,,,,10,0,0,0,0.000000,No,0000-00-00,2,439,3,92,431,84,https://www.cslthai-ix.net/members/,No,,249
1941,Argentina,"Saenz Peña","Latin America","CABASE IXP Saenz Peña",https://www.cabase.org.ar/ixp-saenz-pena/,Active,20160426,0,-34.59915,-58.54120,13,0,0,0,0.000000,No,0000-00-00,12,439,10,54,385,74,https://www.cabase.org.ar/ixp-saenz-pena/,No,,137
1942,Argentina,Pilar,"Latin America","CABASE IXP Norte de Gran Buenos Aires",https://www.cabase.org.ar/ixp-gba-zona-norte,Active,20160419,0,-34.49344,-58.98695,13,0,0,0,0.000000,No,0000-00-00,12,439,10,54,385,74,https://www.cabase.org.ar/ixp-gba-zona-norte/,No,,137
2221,France,Rennes,Europe,BreizhIX,https://www.ix.bzh,Active,,,,,13,0,0,0,0.000000,No,0000-00-00,9,439,10,170,385,170,https://www.ix.bzh/?page_id=31,No,,383
2219,Cambodia,"Phnom Penh",Asia-Pacific,MekongIX,http://mekongix.net,Active,20200000,,11.55000,104.85000,13,0,0,0,0.000000,No,0000-00-00,2,439,3,82,385,84,,No,,249
2017,"United Kingdom",Manchester,Europe,"Equinix Manchester",https://ix.equinix.com/home/manchester/,Active,20180000,0,53.35000,-2.27000,13,0,0,0,0.000000,No,0000-00-00,8,439,11,170,385,170,,No,,383
2174,Thailand,Bangkok,Asia-Pacific,"Thai-IX Bangkok by CS Loxinfo",https://www.cslthai-ix.net,Active,,,13.92000,100.60000,10,0,0,0,0.000000,No,0000-00-00,3,439,3,92,431,84,https://www.cslthai-ix.net/members/,No,,249
2285,Uzbekistan,Tashkent,Asia-Pacific,"Science Network Solution IX",https://www.sns-ix.uz,Active,20180000,,41.26670,69.21670,12,0,0,0,0.000000,No,0000-00-00,1,439,2,86,407,84,,No,,249
1869,"United States",Cheyenne,"North America","Big Horn Fiber",https://www.vcn.com/business/,Active,20130000,0,41.14000,-104.82020,12,0,0,0,0.000000,No,0000-00-00,52,439,62,70,407,63,,No,,253
2050,Malaysia,"Johor Bahru",Asia-Pacific,"DE-CIX Johor Bahru, powered by JBIX",https://www.de-cix.net/en/locations/malaysia/johor-bahru,Active,20180000,224574,1.54485,103.63959,12,0,0,0,0.000000,Yes,0000-00-00,2,439,2,86,407,84,http://www.jbix.my/our-participants/,Yes,JHB,249
1819,Argentina,Resistencia,"Latin America","CABASE IXP Resistencia",,Active,20170217,0,-27.46064,-59.06539,12,0,0,0,0.000000,No,0000-00-00,12,439,12,57,407,74,,No,,137
1949,Chile,Santiago,"Latin America",SCL-IX,https://www.sclix.cl/,Active,20161028,0,-33.38000,-70.78000,11,0,0,0,0.000000,No,0000-00-00,4,439,4,58,425,74,https://www.sclix.cl/participantes/,No,,137
2281,Greece,Thessaloniki,Europe,"Thessaloniki Internet Exchange",https://www.thess-ix.net,Active,20210000,,40.62125,22.91101,12,0,0,0,0.000000,No,0000-00-00,3,439,3,181,407,170,https://www.thess-ix.net/participants/,No,,383
1893,"United States",Richmond,"North America","DE-CIX Richmond",https://www.de-cix.net/en/locations/united-states/richmond,Active,20150215,233501,37.54070,-77.43600,12,0,0,0,0.000000,Yes,0000-00-00,52,439,62,70,407,63,http://rva-ix.net/participants/,Yes,RIC,253
2256,"United States","Chicago ","North America","DE-CIX Chicago ",https://www.de-cix.net/en/locations/united-states/chicago,Active,,,41.85000,-87.65000,13,0,0,0,0.000000,No,0000-00-00,52,439,59,67,385,63,https://www.de-cix.net/en/locations/united-states/chicago/connected-networks,No,,253
1852,Canada,Toronto,"North America","Equinix Toronto",https://www.equinix.com/locations/canada-colocation/toronto-data-center/tr1/,Active,0,0,43.67000,-79.40000,15,0,0,0,0.000000,No,0000-00-00,11,439,8,62,359,63,,No,,253
2045,India,"New Delhi",Asia-Pacific,"ANI Peering Exchange",https://aninetwork.in/aniix/index.html,Active,20180000,0,28.58000,77.20000,15,0,0,0,0.000000,No,0000-00-00,16,439,11,79,359,84,,No,,249
2200,Finland,Helsinki,Europe,"Equinix Helsinki",https://www.equinix.fi/interconnection-services/internet-exchange/,Active,,,60.17000,25.00000,10,0,0,0,0.000000,No,0000-00-00,5,439,4,187,431,170,,No,,383
2194,Bangladesh,Dhaka,Asia-Pacific,AIX-BD,https://www.aamratechnologies.com/aamra-ix/,Active,,,23.77000,90.38000,10,0,0,0,0.000000,No,0000-00-00,2,439,2,92,431,84,https://www.aamratechnologies.com/ix-members/,No,,249
2176,Singapore,Singapore,Asia-Pacific,"Thai-IX Singapore by CS Loxinfo",https://www.cslthai-ix.net,Active,,,1.37000,103.98000,10,0,0,0,0.000000,No,0000-00-00,4,439,6,92,431,84,https://www.cslthai-ix.net/members/,No,,249
2018,Italy,Milan,Europe,"Equinix Milan",https://ix.equinix.com/home/milan/,Active,20180000,0,45.45000,9.17000,10,0,0,0,0.000000,No,0000-00-00,8,439,7,187,431,170,,No,,383
2016,Sweden,Stockholm,Europe,"Equinix Stockholm",https://ix.equinix.com/home/stockholm/,Active,20180000,0,59.33000,18.05000,13,0,0,0,0.000000,No,0000-00-00,13,439,7,170,385,170,,No,,383
2033,Portugal,Lisbon,Europe,"Equinix Lisbon",https://ix.equinix.com/home/lisbon/,Active,20180000,0,38.73000,-9.15000,13,0,0,0,0.000000,No,0000-00-00,3,439,3,170,385,170,,No,,383
2271,"United States",Fremont,"North America","Amateur Radio Internet Exchange",https://arix.dev,Active,,,37.56283,-122.00044,13,0,0,0,0.000000,No,0000-00-00,52,439,59,67,385,63,https://arix.dev,No,,253
1914,Germany,Wuppertal,Europe,"United Peering",https://united-peering.net/,Active,20150910,102,51.25620,7.15080,13,0,0,0,0.000000,Yes,0000-00-00,16,439,21,170,385,170,,Yes,SGE,383
1977,"United Arab Emirates",Fujairah,Europe,"SMARTHUB Internet Exchange",http://www.smarthubix.ae/,Active,20130300,0,25.14363,56.29187,13,0,0,0,0.000000,No,0000-00-00,2,439,2,170,385,170,https://www.smarthubix.ae/en/rd/customerpartner.jsp,No,,383
2158,Indonesia,Denpasar,Asia-Pacific,cloudXchange,https://cloudxchange.id/,Active,20190000,,-8.67251,115.15423,14,0,0,0,0.000000,No,0000-00-00,7,439,7,81,373,84,https://www.peeringdb.com/ix/2737,No,,249
1724,"United States","San Jose","North America","Coresite - Any 2 Northern California",http://www.coresite.com/solutions/interconnection/Peering-Exchanges/ANY2,Active,20130000,0,37.33000,-121.88000,24,0,0,0,0.000000,No,0000-00-00,52,439,42,48,289,63,http://www.coresite.com/solutions/interconnection/Peering-Exchanges/ANY2/ANY2-Peering-Participants,No,,253
1835,Singapore,Singapore,Asia-Pacific,"BBIX Singapore",HTTP://www.bbix.net/,Active,20141001,0,1.37000,103.98000,47,0,0,0,0.000000,No,0000-00-00,4,439,3,41,188,84,,No,,249
1549,Indonesia,Surabaya,Asia-Pacific,"IIX Jawa Timur",https://ji.iix.net.id/,Active,0,0,-7.24917,112.75083,47,0,0,0,0.000000,No,0000-00-00,7,439,4,41,188,84,https://ji.iix.net.id/participants,No,,249
2273,Italy,Rome,Europe,"Hamro Internet Exchange - Rome",https://ix.hamro.net,Active,,,41.90000,12.45000,6,0,0,0,0.000000,No,0000-00-00,8,439,9,225,549,170,https://ix.hamro.net,No,,383
2242,Turkey,Denizli,Europe,"TR-IX Denizli",https://tr-ix.com,Active,,,,,6,0,0,0,0.000000,No,0000-00-00,2,439,3,225,549,170,,No,,383
2134,Switzerland,Zurich,Europe,Community-IX.ch,https://www.community-ix.ch/,Active,0,0,47.48000,8.53000,6,0,0,0,0.000000,No,0000-00-00,4,439,7,225,549,170,https://www.community-ix.ch/teilnehmer/,No,,383
2205,Germany,Karlsruhe,Europe,"Baden-Württemberg Internet Exchange",http://www.bw-ix.net/,Active,20160000,,49.00689,8.40365,6,0,0,0,0.000000,No,0000-00-00,16,439,25,225,549,170,,No,,383
2167,Indonesia,"Bandar Lampung",Asia-Pacific,IIX-Lampung,http://lampung.apjii.or.id,Active,,,,,6,0,0,0,0.000000,No,0000-00-00,7,439,11,115,549,84,,No,,249
2015,"United Kingdom",London,Europe,"Equinix London"," https://www.equinix.de/services/interconnection-connectivity/internet-exchange/",Active,20180000,0,51.48000,-0.45000,50,0,0,0,0.000000,No,0000-00-00,8,439,5,86,178,170,,No,,383
2117,Germany,Münster,Europe,"Münster Internet Exchange",https://ms-ix.net,Active,20190000,0,51.95000,7.48401,7,0,0,0,0.000000,No,0000-00-00,16,439,24,217,517,170,https://ms-ix.net/members,No,,383
1937,Argentina,"San Luis","Latin America","CABASE IXP San Luis",https://www.cabase.org.ar/nap-san-luis/,Active,20141014,0,-33.90361,-68.37764,7,0,0,0,0.000000,No,0000-00-00,12,439,22,80,517,74,https://www.cabase.org.ar/nap-san-luis/,No,,137
1943,Argentina,"San Salvador de Jujuy","Latin America","CABASE IXP Jujuy",https://www.cabase.org.ar/,Active,20160322,0,-24.20532,-65.37560,7,0,0,0,0.000000,No,0000-00-00,12,439,22,80,517,74,https://www.cabase.org.ar/ixp-jujuy/,No,,137
1944,Argentina,"Buenos Aires","Latin America","CABASE IXP Oeste de Gran Buenos Aires",https://www.cabase.org.ar/ixp-gba-zona-oeste/,Active,20160705,0,-34.57000,-58.42000,7,0,0,0,0.000000,No,0000-00-00,12,439,22,80,517,74,https://www.cabase.org.ar/ixp-gba-zona-oeste/,No,,137
1934,"United Kingdom",Liverpool,Europe,"IX Liverpool",https://www.ixliverpool.net/,Active,20160000,0,53.42003,-3.05093,7,0,0,0,0.000000,No,0000-00-00,8,439,12,217,517,170,http://www.ixliverpool.net/our-members/,No,,383
1909,"Democratic Republic of Congo",Lubumbashi,Africa,"Lubumbashi Internet Exchange",http://www.ispa-drc.cd/index.php?option=com_content&view=article&id=21&Itemid=21,Active,20191025,0,-11.67533,27.43215,7,0,0,0,0.000000,No,0000-00-00,2,439,2,34,517,52,,No,,81
2156,Netherlands,Meppel,Europe,"Local Internet Exchange Netherlands ",https://locix.online/netherland.html,Active,20190900,,52.71164,6.12895,43,0,0,0,0.000000,No,0000-00-00,8,439,6,102,209,170,https://locix.online/netherland.html,No,,383
1720,"United States",Denver,"North America","Coresite - Any 2",https://www.coresite.com/solutions/interconnection/peering-exchanges/any2-internet-peering-exchange,Active,20130000,0,39.75000,-105.00000,45,0,0,0,0.000000,No,0000-00-00,52,439,27,30,200,63,https://www.coresite.com/solutions/interconnection/peering-exchanges/any2-internet-peering-exchange/any2-peering-participants,No,,253
1709,Uzbekistan,Tashkent,Asia-Pacific,"Uzbekistan Internet Exchange",http://tas-ix.uz/,Active,20041224,0,41.26670,69.21670,42,0,0,0,0.000000,No,0000-00-00,1,439,1,48,212,84,http://tas-ix.uz/pages/azolar,No,,249
2014,Germany,Frankfurt,Europe,"Equinix Frankfurt",https://ix.equinix.com/home/,Active,20180000,0,50.12000,8.68000,50,0,0,0,0.000000,No,0000-00-00,16,439,14,86,178,170,,No,,383
1857,Japan,Niigata,Asia-Pacific,Echigo-IX,http://www.echigo-ix.jp/,Active,20110900,0,37.92000,139.05000,6,0,0,0,0.000000,No,0000-00-00,8,439,13,115,549,84,http://www.echigo-ix.jp/list.html,No,,249
2191,Russia,Chita,Europe,DV-IX,https://dv-ix.ru/,Active,,,,,5,0,0,0,0.000000,No,0000-00-00,23,439,32,233,571,170,https://dv-ix.ru/index.php/uchastniki,No,,383
1889,"United Kingdom",Brighton,Europe,"IX Brighton",http://ixbrighton.com/,Active,20150000,0,50.82250,-0.13720,5,0,0,0,0.000000,No,0000-00-00,8,439,13,233,571,170,http://ixbrighton.com/members/,No,,383
1898,"Papua New Guinea","Port Moresby",Asia-Pacific,PNG-IXP,http://pngixp.com/,Active,20150901,0,-9.51360,147.21880,5,0,0,0,0.000000,No,0000-00-00,1,439,1,118,571,84,http://pngixp.com/index.php/2015/09/05/members/,No,,249
2224,Russia,Simferopol,Europe,Media-IX,https://m-ix.net/,Active,20180000,,44.95210,34.10240,59,0,0,0,0.000000,No,0000-00-00,23,439,14,72,158,170,,No,,383
2126,Switzerland,Zurich,Europe,"Securebit Internet Exchange - Switzerland",https://www.sbix.ch/,Active,20180000,0,47.48000,8.53000,58,0,0,0,0.000000,No,0000-00-00,4,439,3,73,159,170,https://www.securebit.ch/internet/exchange#member,No,,383
2119,Italy,Bolzano,Europe,"South Tyrol Internet Exchange",http://www.stix.bz/,Active,20190000,0,46.48929,11.31214,5,0,0,0,0.000000,No,0000-00-00,8,439,10,233,571,170,http://www.stix.bz/index.php/teilnehmer/,No,,383
1680,"United States",Medford,"North America","Southern Oregon Access Exchange",https://www.soax.org/,Active,20130000,0,42.33190,-122.86190,6,0,0,0,0.000000,No,0000-00-00,52,439,78,88,549,63,https://www.soax.org/members/,No,,253
2226,Uzbekistan,Tashkent,Asia-Pacific,ITI-IX,https://iti-ix.uz/,Active,,,41.26670,69.21670,5,0,0,0,0.000000,No,0000-00-00,1,439,3,118,571,84,https://iti-ix.uz/pages/members.html,No,,249
2054,Guam,Mangilao,Asia-Pacific,"Mariana Islands Internet Exchange",https://mariix.net,Active,20180000,0,13.46400,144.79733,5,0,0,0,0.000000,No,0000-00-00,1,439,1,118,571,84,,No,,249
1965,Canada,Moncton,"North America","Moncton Internet Exchange",http://monctonix.ca/,Active,20180122,116111,46.11323,-64.87064,5,0,0,0,0.000000,Yes,0000-00-00,11,439,12,92,571,63,http://monctonix.ca/,Yes,YQM,253
1870,"United States","Los Angeles","North America","CENIC International Internet eXchange",http://www.ciix.net/,Active,19960000,0,33.97000,-118.25000,6,0,0,0,0.000000,No,0000-00-00,52,439,78,88,549,63,http://www.ciix.net/participants/,No,,253
1823,Argentina,"Puerto Madryn","Latin America","CABASE IXP Puerto Madryn",https://www.cabase.org.ar/nap-puerto-madryn/,Active,20141030,0,-42.76940,-65.03170,9,0,0,0,0.000000,No,0000-00-00,12,439,15,65,466,74,https://www.cabase.org.ar/nap-puerto-madryn/,No,,137
2166,Indonesia,Bandung,Asia-Pacific,IIX-Jabar,https://www.iix.net.id,Active,,,-6.90344,107.57312,7,0,0,0,0.000000,No,0000-00-00,7,439,10,105,517,84,,No,,249
2274,France,Pau,Europe,BéarnIX,https://bearnix.stolon.fr,Active,20200601,,,,7,0,0,0,0.000000,No,0000-00-00,9,439,18,217,517,170,https://bearnix.stolon.fr,No,,383
1822,Argentina,Bariloche,"Latin America","CABASE IXP Bariloche",https://www.cabase.org.ar/nap-bariloche/,Active,20140915,0,-41.13350,-71.31030,8,0,0,0,0.000000,No,0000-00-00,12,439,16,70,486,74,https://www.cabase.org.ar/nap-bariloche/,No,,137
1939,Argentina,Pergamino,"Latin America","CABASE IXP Pergamino",https://www.cabase.org.ar/ixp-pergamino/,Active,20151125,0,-33.89357,-60.60045,8,0,0,0,0.000000,No,0000-00-00,12,439,16,70,486,74,https://www.cabase.org.ar/ixp-pergamino/,No,,137
2043,Lithuania,Vilnius,Europe,"Lithuanian peering center",http://www.datalogistics.lt/en/node/99,Active,0,0,54.63000,25.28000,28,0,0,0,0.000000,No,0000-00-00,3,439,2,123,263,170,http://www.datalogistics.lt/en/node/99,No,,383
