LOCATION,Country,SUBJECT,Subject,STAGES,Development stages,MEASURE,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2009,2009,USD,US Dollar,6,Millions,,,316.492291,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,462.625828,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,1174.9875163,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,1602.6552426,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2013,2013,USD,US Dollar,6,Millions,,,2234.36954208,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,2723.5379747,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,3454.34815069999,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,3946.8509818,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2017,2017,USD,US Dollar,6,Millions,,,4693.9705383,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2018,2018,USD,US Dollar,6,Millions,,,6851.92648560001,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2019,2019,USD,US Dollar,6,Millions,,,6519.32690370001,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2006,2006,USD,US Dollar,6,Millions,,,12749.142238,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2007,2007,USD,US Dollar,6,Millions,,,14715.924629,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2008,2008,USD,US Dollar,6,Millions,,,14897.571564,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2009,2009,USD,US Dollar,6,Millions,,,9666.85170439999,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,10888.884981,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,13789.9728604,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,13714.834388,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2013,2013,USD,US Dollar,6,Millions,,,16175.806247,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,21832.953365,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,26080.5878005,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,28021.7461419999,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2017,2017,USD,US Dollar,6,Millions,,,30665.28484989,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2018,2018,USD,US Dollar,6,Millions,,,43809.4394746001,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2019,2019,USD,US Dollar,6,Millions,,,46153.054788,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2006,2006,USD,US Dollar,6,Millions,,,16103.704087,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2007,2007,USD,US Dollar,6,Millions,,,22461.382746,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2008,2008,USD,US Dollar,6,Millions,,,21172.300861,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2009,2009,USD,US Dollar,6,Millions,,,16609.146727,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,19129.630274,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,28794.265477,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,24358.355609,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2013,2013,USD,US Dollar,6,Millions,,,27212.771245,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,45073.890459,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,50999.237319,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,47398.444265,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2017,2017,USD,US Dollar,6,Millions,,,47896.18841123,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2018,2018,USD,US Dollar,6,Millions,,,87195.5703108999,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2019,2019,USD,US Dollar,6,Millions,,,82976.309022,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2006,2006,PC,Percentage,0,Units,,,0.210152969367428,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2007,2007,PC,Percentage,0,Units,,,0.258810328359118,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2008,2008,PC,Percentage,0,Units,,,0.247038605550456,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2009,2009,PC,Percentage,0,Units,,,0.184044680412365,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2010,2010,PC,Percentage,0,Units,,,0.203315337240026,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2011,2011,PC,Percentage,0,Units,,,0.281544120878372,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2012,2012,PC,Percentage,0,Units,,,0.244957881660482,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2013,2013,PC,Percentage,0,Units,,,0.271810259346836,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2014,2014,PC,Percentage,0,Units,,,0.397269109627416,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2015,2015,PC,Percentage,0,Units,,,0.44156620328944,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2016,2016,PC,Percentage,0,Units,,,0.423402101025469,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2017,2017,PC,Percentage,0,Units,,,0.426012019658312,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2018,2018,PC,Percentage,0,Units,,,0.668823335608076,,
USA,United States,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2019,2019,PC,Percentage,0,Units,,,0.632889751238101,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2006,2006,PC,Percentage,0,Units,,,0.00129547419691719,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2007,2007,PC,Percentage,0,Units,,,0.0015610374373956,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2008,2008,PC,Percentage,0,Units,,,0.00187954606875829,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2009,2009,PC,Percentage,0,Units,,,0.00219041996321943,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2010,2010,PC,Percentage,0,Units,,,0.00308580725306983,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2011,2011,PC,Percentage,0,Units,,,0.00755979615420396,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2012,2012,PC,Percentage,0,Units,,,0.0098947616840568,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2013,2013,PC,Percentage,0,Units,,,0.0133118223216876,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2014,2014,PC,Percentage,0,Units,,,0.015538870795991,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2015,2015,PC,Percentage,0,Units,,,0.0189400764396859,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2016,2016,PC,Percentage,0,Units,,,0.0210554024553116,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2017,2017,PC,Percentage,0,Units,,,0.0240187040988631,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2018,2018,PC,Percentage,0,Units,,,0.0332426387195218,,
USA,United States,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2019,2019,PC,Percentage,0,Units,,,0.0304169185903233,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2006,2006,PC,Percentage,0,Units,,,0.0922873911089341,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2007,2007,PC,Percentage,0,Units,,,0.101827201681998,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2008,2008,PC,Percentage,0,Units,,,0.101255546184304,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2009,2009,PC,Percentage,0,Units,,,0.0669035725574734,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2010,2010,PC,Percentage,0,Units,,,0.0726310513130559,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2011,2011,PC,Percentage,0,Units,,,0.0887238224665631,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2012,2012,PC,Percentage,0,Units,,,0.0846751155197996,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2013,2013,PC,Percentage,0,Units,,,0.0963714616650456,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2014,2014,PC,Percentage,0,Units,,,0.124565709964445,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2015,2015,PC,Percentage,0,Units,,,0.142998998648503,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2016,2016,PC,Percentage,0,Units,,,0.149488578423932,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2017,2017,PC,Percentage,0,Units,,,0.15691202083761,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2018,2018,PC,Percentage,0,Units,,,0.212544803570139,,
USA,United States,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2019,2019,PC,Percentage,0,Units,,,0.215334148895738,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2006,2006,PC,Percentage,0,Units,,,0.116570104061577,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2007,2007,PC,Percentage,0,Units,,,0.155422089239724,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2008,2008,PC,Percentage,0,Units,,,0.143903513297394,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2009,2009,PC,Percentage,0,Units,,,0.114950687891673,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2010,2010,PC,Percentage,0,Units,,,0.1275984786739,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2011,2011,PC,Percentage,0,Units,,,0.185260502257604,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2012,2012,PC,Percentage,0,Units,,,0.150388004456626,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2013,2013,PC,Percentage,0,Units,,,0.162126975360103,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2014,2014,PC,Percentage,0,Units,,,0.25716452886698,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2015,2015,PC,Percentage,0,Units,,,0.279627128201251,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2016,2016,PC,Percentage,0,Units,,,0.252858120146225,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2017,2017,PC,Percentage,0,Units,,,0.245081294721839,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2018,2018,PC,Percentage,0,Units,,,0.423035893318415,,
USA,United States,VC_INV,Venture capital investments,LATER,Later stage venture,SH_GDP,Percentage share of GDP,2019,2019,PC,Percentage,0,Units,,,0.38713868375204,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2007,2007,USD,US Dollar,6,Millions,,,2.21992019223927,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2008,2008,USD,US Dollar,6,Millions,,,6.10768998930503,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2009,2009,USD,US Dollar,6,Millions,,,6.38702064404758,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,9.10549367541529,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,2.24731143880826,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,9.70478121330322,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2013,2013,USD,US Dollar,6,Millions,,,6.57940487020965,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,14.1003656035115,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,4.21282242459747,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,8.0238006422255,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2017,2017,USD,US Dollar,6,Millions,,,1.75100485084828,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2018,2018,USD,US Dollar,6,Millions,,,17.9038183787154,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2019,2019,USD,US Dollar,6,Millions,,,40.0584365862287,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,USD_V,"USD, current prices",2020,2020,USD,US Dollar,6,Millions,,,25.2135108154599,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2009,2009,USD,US Dollar,6,Millions,,,2.99243482454714,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,2.07130977544246,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,0.236632359614373,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,0.420125960700878,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,5.55014560372406,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,0.343949157657418,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,1.21759401209403,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2017,2017,USD,US Dollar,6,Millions,,,1.01671249404094,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2018,2018,USD,US Dollar,6,Millions,,,4.96528585583149,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2019,2019,USD,US Dollar,6,Millions,,,4.12458187615026,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,USD_V,"USD, current prices",2020,2020,USD,US Dollar,6,Millions,,,5.21677749781269,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2007,2007,USD,US Dollar,6,Millions,,,0.440940614924818,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2008,2008,USD,US Dollar,6,Millions,,,2.23701863499435,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2009,2009,USD,US Dollar,6,Millions,,,3.39458581950045,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,6.594226041784,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,1.65921042741372,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,8.07438413645485,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2013,2013,USD,US Dollar,6,Millions,,,2.59514307153909,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,1.72305268304089,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,3.25864089045108,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,5.27867959677714,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2017,2017,USD,US Dollar,6,Millions,,,0.734292356807342,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2018,2018,USD,US Dollar,6,Millions,,,1.12899206753168,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2019,2019,USD,US Dollar,6,Millions,,,11.3346826736641,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,USD_V,"USD, current prices",2020,2020,USD,US Dollar,6,Millions,,,9.06076029176271,,
EST,Estonia,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2007,2007,USD,US Dollar,6,Millions,,,1.77897957731445,,
EST,Estonia,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2008,2008,USD,US Dollar,6,Millions,,,3.87067135431069,,
EST,Estonia,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2010,2010,USD,US Dollar,6,Millions,,,0.43995785818883,,
EST,Estonia,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2011,2011,USD,US Dollar,6,Millions,,,0.351468651780171,,
EST,Estonia,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2012,2012,USD,US Dollar,6,Millions,,,1.21027111614748,,
EST,Estonia,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2013,2013,USD,US Dollar,6,Millions,,,3.98426179867055,,
EST,Estonia,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2014,2014,USD,US Dollar,6,Millions,,,6.82716731674655,,
EST,Estonia,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2015,2015,USD,US Dollar,6,Millions,,,0.610232376488967,,
EST,Estonia,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2016,2016,USD,US Dollar,6,Millions,,,1.52752703335433,,
EST,Estonia,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2018,2018,USD,US Dollar,6,Millions,,,11.8095404553523,,
EST,Estonia,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2019,2019,USD,US Dollar,6,Millions,,,24.5991720364143,,
EST,Estonia,VC_INV,Venture capital investments,LATER,Later stage venture,USD_V,"USD, current prices",2020,2020,USD,US Dollar,6,Millions,,,10.9359730258845,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2007,2007,PC,Percentage,0,Units,,,0.00989234906791458,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2008,2008,PC,Percentage,0,Units,,,0.0250903418901234,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2009,2009,PC,Percentage,0,Units,,,0.0323346544617582,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2010,2010,PC,Percentage,0,Units,,,0.0462283526109342,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2011,2011,PC,Percentage,0,Units,,,0.00959344146625299,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2012,2012,PC,Percentage,0,Units,,,0.0418464962322567,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2013,2013,PC,Percentage,0,Units,,,0.0260275764971785,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2014,2014,PC,Percentage,0,Units,,,0.0525953828102734,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2015,2015,PC,Percentage,0,Units,,,0.0182704387176043,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2016,2016,PC,Percentage,0,Units,,,0.0330523565063083,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2017,2017,PC,Percentage,0,Units,,,0.00649683754358881,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2018,2018,PC,Percentage,0,Units,,,0.0584497253765969,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2019,2019,PC,Percentage,0,Units,,,0.127286420195763,,
EST,Estonia,VC_INV,Venture capital investments,VC_T,Total,SH_GDP,Percentage share of GDP,2020,2020,PC,Percentage,0,Units,,,0.0812553555178009,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2009,2009,PC,Percentage,0,Units,,,0.0151493711142517,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2010,2010,PC,Percentage,0,Units,,,0.0105159854126483,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2011,2011,PC,Percentage,0,Units,,,0.00101014868334655,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2012,2012,PC,Percentage,0,Units,,,0.00181156061585839,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2014,2014,PC,Percentage,0,Units,,,0.0207024442407313,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2015,2015,PC,Percentage,0,Units,,,0.00149166078547731,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2016,2016,PC,Percentage,0,Units,,,0.00501562204273758,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2017,2017,PC,Percentage,0,Units,,,0.00377235728337415,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2018,2018,PC,Percentage,0,Units,,,0.0162099273211279,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2019,2019,PC,Percentage,0,Units,,,0.013105934893125,,
EST,Estonia,VC_INV,Venture capital investments,SEED,Seed,SH_GDP,Percentage share of GDP,2020,2020,PC,Percentage,0,Units,,,0.0168120621259187,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2007,2007,PC,Percentage,0,Units,,,0.00196490779096758,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2008,2008,PC,Percentage,0,Units,,,0.00918965475734171,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2009,2009,PC,Percentage,0,Units,,,0.0171852833475065,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2010,2010,PC,Percentage,0,Units,,,0.0334787126895558,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2011,2011,PC,Percentage,0,Units,,,0.00708292488558288,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2012,2012,PC,Percentage,0,Units,,,0.034816311456953,,
EST,Estonia,VC_INV,Venture capital investments,START,Start-up and other early stage,SH_GDP,Percentage share of GDP,2013,2013,PC,Percentage,0,Units,,,0.0102661693797625,,
