Pillar,Country Name,Year,Indicator,data_col,new_rank_score,higher_is_better,Sub-Pillar
Infrastructure,Benin,2019.0,Internet Exchange Points (IXPs) map,8.868393047179851e-06,2.2475,True,Connectivity Technology
Infrastructure,Bhutan,2019.0,Internet Exchange Points (IXPs) map,2.6219192448872574e-05,3.495,True,Connectivity Technology
Infrastructure,Bolivia (Plurinational State of),2019.0,Internet Exchange Points (IXPs) map,2.7693159789531984e-06,1.0,True,Connectivity Technology
Infrastructure,Bosnia and Herzegovina,2019.0,Internet Exchange Points (IXPs) map,1.953125e-05,3.495,True,Connectivity Technology
Infrastructure,Botswana,2019.0,Internet Exchange Points (IXPs) map,1.7645086725601256e-06,1.0,True,Connectivity Technology
Infrastructure,Brazil,2019.0,Internet Exchange Points (IXPs) map,5.623260677614876e-06,2.2475,True,Connectivity Technology
Infrastructure,United States Virgin Islands,2019.0,Internet Exchange Points (IXPs) map,0.006666666666666667,5.99,True,Connectivity Technology
Infrastructure,United States Virgin Islands,2019.0,Internet Exchange Points (IXPs) map,0.002857142857142857,5.99,True,Connectivity Technology
Infrastructure,Bulgaria,2019.0,Internet Exchange Points (IXPs) map,7.369196757553427e-05,4.7425,True,Connectivity Technology
Infrastructure,Burkina Faso,2019.0,Internet Exchange Points (IXPs) map,7.3099415204678366e-06,2.2475,True,Connectivity Technology
Infrastructure,Burundi,2019.0,Internet Exchange Points (IXPs) map,7.788161993769471e-05,4.7425,True,Connectivity Technology
Infrastructure,Cambodia,2019.0,Internet Exchange Points (IXPs) map,2.2660321776569226e-05,3.495,True,Connectivity Technology
Infrastructure,Cameroon,2019.0,Internet Exchange Points (IXPs) map,4.230923822216581e-06,1.0,True,Connectivity Technology
Infrastructure,Canada,2019.0,Internet Exchange Points (IXPs) map,3.680739360153654e-06,1.0,True,Connectivity Technology
Infrastructure,Chad,2019.0,Internet Exchange Points (IXPs) map,7.941550190597204e-07,1.0,True,Connectivity Technology
Infrastructure,Chile,2019.0,Internet Exchange Points (IXPs) map,1.0759456217082788e-05,2.2475,True,Connectivity Technology
Infrastructure,China,2019.0,Internet Exchange Points (IXPs) map,2.8648117915738222e-06,1.0,True,Connectivity Technology
Infrastructure,Colombia,2019.0,Internet Exchange Points (IXPs) map,3.605227579990987e-06,1.0,True,Connectivity Technology
Infrastructure,Costa Rica,2019.0,Internet Exchange Points (IXPs) map,3.916960438699569e-05,3.495,True,Connectivity Technology
Infrastructure,Côte d'Ivoire,2019.0,Internet Exchange Points (IXPs) map,6.289308176100629e-06,2.2475,True,Connectivity Technology
Infrastructure,Croatia,2019.0,Internet Exchange Points (IXPs) map,1.7670966601873123e-05,3.495,True,Connectivity Technology
Infrastructure,Cuba,2019.0,Internet Exchange Points (IXPs) map,9.633911368015415e-06,2.2475,True,Connectivity Technology
Infrastructure,Curaçao,2019.0,Internet Exchange Points (IXPs) map,0.0022522522522522522,5.99,True,Connectivity Technology
Infrastructure,Cyprus,2019.0,Internet Exchange Points (IXPs) map,0.00010822510822510823,5.99,True,Connectivity Technology
Infrastructure,Czechia,2019.0,Internet Exchange Points (IXPs) map,6.476683937823834e-05,4.7425,True,Connectivity Technology
